Sale_id,Customer_id,Car_id,Salesperson_id,Branch_id,Sale_date,Sale_price,Discount_given,Financing_id
1356,613,40,19,2,2022-11-15,1113400.73,6599.27,19
1357,1158,53,58,8,2022-06-01,782822.53,57177.47,4
1358,789,22,42,5,2023-03-18,2025429.49,24570.51,1
1359,246,65,19,2,2022-11-07,5838595.72,161404.28,NULL
1360,448,77,17,2,2024-09-11,1344094.09,55905.91,NULL
1361,13,1,54,7,2023-09-22,440296.19,19703.81,12
1362,39,21,19,2,2023-04-06,1858099.70,41900.30,15
1363,121,50,25,3,2023-03-25,1312714.84,37285.16,5
1364,632,29,44,6,2024-04-25,702899.24,27100.76,15
1365,571,33,48,6,2024-04-17,1611381.46,138618.54,19
1366,1021,49,24,3,2024-06-07,857767.69,62232.31,2
1367,950,64,27,3,2023-08-05,1567560.61,52439.39,16
1368,357,2,59,8,2022-07-06,467988.86,22011.14,20
1369,787,9,10,1,2024-08-14,933347.78,6652.22,NULL
1370,317,74,24,3,2024-08-07,757195.16,22804.84,16
1371,819,52,53,7,2023-03-25,1396433.17,103566.83,8
1372,354,17,19,2,2024-02-07,819735.08,20264.92,NULL
1373,174,5,57,8,2022-11-10,679122.59,40877.41,15
1374,301,73,54,7,2022-10-24,674372.59,65627.41,2
1375,1156,27,50,7,2022-10-16,545823.07,34176.93,NULL
1376,963,76,45,6,2023-09-10,812277.68,37722.32,NULL
1377,278,6,50,7,2024-09-02,729428.24,60571.76,8
1378,993,113,6,1,2024-09-09,9287694.26,212305.74,NULL
1379,1165,120,9,1,2024-01-28,9851991.37,148008.63,1
1380,747,6,4,1,2023-02-17,776392.62,13607.38,16
1381,595,10,4,1,2024-05-09,1015082.95,4917.05,8
1382,398,64,57,8,2023-01-16,1499930.01,120069.99,6
1383,717,38,2,1,2023-09-02,676012.13,3987.87,20
1384,1196,14,42,5,2023-03-15,1066587.60,13412.40,6
1385,636,51,45,6,2023-10-16,1815815.29,134184.71,18
1386,264,40,27,3,2024-11-23,1052557.59,67442.41,3
1387,147,65,43,6,2024-08-25,5293506.35,706493.65,8
1388,341,62,57,8,2023-06-09,1063333.10,36666.90,NULL
1389,726,42,32,4,2024-10-26,2116188.73,33811.27,NULL
1390,556,64,24,3,2023-08-04,1514198.56,105801.44,16
1391,6,1,46,6,2024-10-23,433304.63,26695.37,NULL
1392,566,101,6,1,2024-08-06,10465797.34,34202.66,7
1393,807,78,34,4,2024-04-12,1402619.53,97380.47,13
1394,571,70,42,5,2024-08-01,1373269.65,26730.35,20
1395,186,110,39,5,2023-08-28,9191099.84,208900.16,14
1396,114,124,10,1,2023-11-17,7902214.36,297785.64,NULL
1397,885,56,42,5,2023-07-02,2003830.81,96169.19,4
1398,190,73,33,4,2023-12-28,722727.31,17272.69,5
1399,776,28,45,6,2023-08-11,945775.86,44224.14,6
1400,229,45,36,5,2024-10-22,1023805.96,76194.04,11
1401,964,54,17,2,2023-10-10,1471185.14,28814.86,NULL
1402,1090,68,48,6,2024-11-03,2139134.84,160865.16,13
1403,1173,25,42,5,2023-10-26,734730.64,25269.36,14
1404,670,61,4,1,2022-04-01,8453124.92,46875.08,18
1405,266,60,19,2,2022-11-17,4722953.32,77046.68,2
1406,86,25,24,3,2022-01-24,728190.88,31809.12,14
1407,17,62,12,2,2024-08-19,1094796.31,5203.69,8
1408,294,6,33,4,2023-09-25,737413.28,52586.72,NULL
1409,751,9,33,4,2024-12-02,927806.00,12194.00,NULL
1410,273,52,24,3,2024-07-10,1425457.24,74542.76,9
1411,281,27,58,8,2024-05-10,514276.95,65723.05,3
1412,34,19,7,1,2023-05-12,1027765.51,22234.49,10
1413,816,96,42,5,2023-09-05,5404295.17,95704.83,2
1414,835,25,19,2,2023-10-27,755757.99,4242.01,1
1415,607,65,22,3,2023-11-01,5892810.54,107189.46,3
1416,748,29,19,2,2024-01-08,710161.79,19838.21,NULL
1417,1018,40,4,1,2023-06-02,1103270.80,16729.20,10
1418,503,39,4,1,2023-09-09,970723.08,29276.92,4
1419,656,52,42,5,2023-07-19,1400978.18,99021.82,17
1420,1089,82,34,4,2024-06-07,3664031.78,135968.22,4
1421,399,71,33,4,2023-09-15,3768338.79,131661.21,NULL
1422,960,7,27,3,2024-09-28,817323.56,32676.44,NULL
1423,501,81,33,4,2023-03-20,3389425.05,110574.95,7
1424,295,63,7,1,2022-09-07,1661544.48,38455.52,NULL
1425,82,76,19,2,2023-10-27,836577.37,13422.63,NULL
1426,771,62,58,8,2023-06-08,1005427.00,94573.00,8
1427,693,12,38,5,2024-01-04,1218647.84,31352.16,NULL
1428,387,24,6,1,2023-04-10,1127246.38,22753.62,19
1429,19,54,32,4,2023-02-27,1460814.39,39185.61,13
1430,907,77,7,1,2023-04-08,1393038.24,6961.76,13
1431,504,5,44,6,2024-12-24,647915.45,72084.55,NULL
1432,958,31,26,3,2023-10-23,1351972.13,98027.87,NULL
1433,612,11,25,3,2023-04-12,1144755.75,15244.25,2
1434,642,72,19,2,2022-05-24,531869.99,18130.01,NULL
1435,610,20,48,6,2023-09-28,1349820.09,100179.91,NULL
1436,343,50,12,2,2023-01-14,1305158.05,44841.95,2
1437,830,72,18,2,2023-11-26,529235.59,20764.41,NULL
1438,844,37,46,6,2023-08-21,1834484.37,165515.63,7
1439,1169,74,58,8,2023-04-20,701170.54,78829.46,17
1440,646,10,25,3,2023-10-07,1001053.15,18946.85,14
1441,262,16,19,2,2023-06-05,637418.39,2581.61,NULL
1442,1093,14,33,4,2024-05-10,1032757.46,47242.54,9
1443,150,53,4,1,2024-11-06,835380.99,4619.01,19
1444,623,105,57,8,2024-09-11,6726295.80,473704.20,17
1445,132,78,42,5,2022-12-07,1444477.39,55522.61,16
1446,1120,104,2,1,2023-06-03,4706459.87,193540.13,9
1447,758,51,33,4,2023-08-28,1817181.07,132818.93,11
1448,909,61,25,3,2023-11-18,8291864.64,208135.36,20
1449,911,30,48,6,2022-08-19,846255.13,103744.87,13
1450,16,28,24,3,2023-06-17,955962.69,34037.31,16
1451,1071,106,39,5,2024-11-12,11512886.97,187113.03,NULL
1452,883,6,12,2,2023-05-26,764426.28,25573.72,NULL
1453,597,42,43,6,2023-04-04,2055719.14,94280.86,NULL
1454,533,72,46,6,2023-05-05,493817.06,56182.94,NULL
1455,833,113,11,2,2024-11-27,9321418.25,178581.75,3
1456,503,6,25,3,2023-11-05,738667.05,51332.95,14
1457,93,41,7,1,2023-10-08,1647993.81,2006.19,NULL
1458,142,1,51,7,2023-01-20,426508.90,33491.10,19
1459,277,41,55,7,2023-02-12,1542697.77,107302.23,1
1460,87,42,19,2,2023-09-10,2065044.29,84955.71,NULL
1461,660,65,10,1,2023-09-11,5859725.28,140274.72,NULL
1462,288,47,28,4,2024-04-05,2472494.92,127505.08,NULL
1463,478,108,9,1,2023-10-11,6658401.01,141598.99,NULL
1464,960,27,50,7,2022-08-15,527887.63,52112.37,18
1465,743,19,25,3,2022-11-24,1022659.80,27340.20,NULL
1466,326,72,33,4,2024-11-11,518538.64,31461.36,13
1467,567,38,38,5,2023-04-14,671929.98,8070.02,18
1468,574,38,25,3,2023-07-04,638548.29,41451.71,1
1469,373,31,25,3,2023-09-12,1427472.27,22527.73,NULL
1470,185,56,50,7,2024-11-27,1968617.19,131382.81,10
1471,1124,11,26,3,2024-04-15,1097944.68,62055.32,16
1472,1030,87,10,1,2024-04-22,4641115.29,158884.71,14
1473,559,71,17,2,2023-01-18,3856231.40,43768.60,15
1474,532,53,33,4,2023-04-17,827699.35,12300.65,NULL
1475,1108,12,54,7,2024-07-03,1172816.48,77183.52,16
1476,1143,43,33,4,2023-10-13,1440513.42,29486.58,NULL
1477,540,48,17,2,2023-11-01,2674622.74,75377.26,5
1478,818,23,12,2,2023-09-01,2777948.03,72051.97,3
1479,1120,76,33,4,2023-09-25,836487.14,13512.86,NULL
1480,55,55,43,6,2023-10-28,962562.47,127437.53,4
1481,271,5,6,1,2022-08-08,713551.57,6448.43,NULL
1482,895,63,25,3,2024-04-11,1678487.65,21512.35,15
1483,848,80,25,3,2022-12-11,1404674.75,45325.25,16
1484,208,84,25,3,2024-04-11,3104780.24,95219.76,11
1485,68,79,21,3,2023-08-24,1464962.07,35037.93,9
1486,638,60,17,2,2022-02-03,4740754.80,59245.20,2
1487,210,32,35,4,2024-11-07,1304051.70,45948.30,NULL
1488,806,78,6,1,2022-01-21,1473725.36,26274.64,NULL
1489,1102,5,31,4,2024-10-21,701265.19,18734.81,10
1490,969,37,11,2,2024-04-25,1966139.33,33860.67,NULL
1491,45,8,59,8,2023-07-25,629085.12,50914.88,4
1492,1021,82,19,2,2023-09-05,3699292.95,100707.05,17
1493,1146,31,25,3,2022-10-11,1386848.68,63151.32,NULL
1494,336,100,38,5,2023-06-24,7160455.36,239544.64,9
1495,1195,50,28,4,2023-04-10,1272128.56,77871.44,NULL
1496,797,4,39,5,2023-05-10,589608.78,30391.22,NULL
1497,236,51,20,3,2022-03-06,1921500.06,28499.94,NULL
1498,1131,27,25,3,2022-10-10,545045.36,34954.64,NULL
1499,120,34,25,3,2022-07-15,2140010.20,59989.80,NULL
1500,257,37,7,1,2024-12-25,1925260.98,74739.02,NULL
1501,713,87,24,3,2023-06-27,4698096.60,101903.40,7
1502,927,63,25,3,2024-06-03,1682847.44,17152.56,NULL
1503,493,6,38,5,2024-02-22,748969.85,41030.15,20
1504,82,8,33,4,2024-08-14,653280.54,26719.46,1
1505,927,40,4,1,2023-10-04,1107709.22,12290.78,6
1506,718,27,19,2,2024-06-10,576749.39,3250.61,NULL
1507,226,33,45,6,2022-04-19,1605432.35,144567.65,NULL
1508,782,107,39,5,2024-09-16,4269966.54,230033.46,9
1509,612,11,44,6,2024-10-27,1068033.37,91966.63,6
1510,686,82,42,5,2022-11-09,3584276.84,215723.16,NULL
1511,1126,24,13,2,2024-04-01,1136168.26,13831.74,NULL
1512,136,49,57,8,2024-09-12,835546.40,84453.60,7
1513,191,53,6,1,2023-10-07,837865.47,2134.53,NULL
1514,29,37,4,1,2023-06-04,1958893.38,41106.62,17
1515,1029,4,48,6,2023-12-03,583989.29,36010.71,11
1516,133,50,6,1,2023-09-26,1349201.76,798.24,NULL
1517,935,30,6,1,2023-05-11,921082.53,28917.47,NULL
1518,1123,10,22,3,2023-08-07,994843.26,25156.74,NULL
1519,540,8,1,1,2022-03-02,674967.47,5032.53,11
1520,687,87,58,8,2024-03-10,4335931.01,464068.99,5
1521,838,18,4,1,2023-10-19,815353.31,4646.69,13
1522,512,72,22,3,2022-03-02,543460.26,6539.74,19
1523,361,30,4,1,2022-12-24,926669.93,23330.07,3
1524,426,36,4,1,2023-03-21,1231354.26,8645.74,13
1525,240,22,57,8,2023-05-28,1912537.58,137462.42,5
1526,381,39,19,2,2023-06-26,999800.94,199.06,17
1527,396,82,21,3,2024-12-08,3662303.49,137696.51,16
1528,497,77,33,4,2023-03-16,1316248.29,83751.71,3
1529,364,111,17,2,2023-11-09,11275554.37,224445.63,NULL
1530,758,65,58,8,2023-06-10,5763177.75,236822.25,12
1531,829,70,17,2,2023-06-09,1348266.98,51733.02,11
1532,693,38,37,5,2023-10-18,636960.36,43039.64,NULL
1533,415,71,7,1,2023-11-05,3853541.60,46458.40,3
1534,938,70,10,1,2024-10-18,1347851.67,52148.33,7
1535,587,49,51,7,2023-09-01,858207.01,61792.99,18
1536,1159,65,4,1,2023-11-18,5811041.33,188958.67,4
1537,460,56,12,2,2023-10-21,2083474.33,16525.67,1
1538,1019,54,12,2,2022-09-25,1450194.14,49805.86,4
1539,868,59,19,2,2022-11-13,4174110.54,125889.46,NULL
1540,251,111,7,1,2023-05-25,11296670.08,203329.92,9
1541,1185,96,45,6,2024-05-13,5233468.16,266531.84,NULL
1542,943,27,28,4,2023-08-17,544742.48,35257.52,4
1543,848,44,7,1,2023-02-14,1816589.16,33410.84,NULL
1544,1128,49,23,3,2022-02-13,904869.52,15130.48,19
1545,822,33,6,1,2023-08-25,1697195.46,52804.54,8
1546,557,38,19,2,2024-04-22,672557.21,7442.79,NULL
1547,1154,70,16,2,2024-12-28,1375687.02,24312.98,NULL
1548,515,91,3,1,2022-05-21,6703935.89,196064.11,NULL
1549,52,27,7,1,2024-11-02,576507.89,3492.11,NULL
1550,855,111,55,7,2024-10-03,10248162.99,1251837.01,8
1551,250,98,16,2,2024-11-10,13690030.35,309969.65,NULL
1552,430,9,57,8,2024-08-22,903664.16,36335.84,NULL
1553,205,76,50,7,2022-10-04,759076.23,90923.77,NULL
1554,238,5,48,6,2022-09-28,645464.01,74535.99,NULL
1555,951,10,13,2,2024-08-21,1016398.79,3601.21,5
1556,941,39,45,6,2024-11-03,900465.36,99534.64,14
1557,1045,50,24,3,2023-08-08,1291617.27,58382.73,NULL
1558,1023,9,7,1,2023-10-10,933633.60,6366.40,NULL
1559,582,14,7,1,2022-05-11,1077779.56,2220.44,NULL
1560,380,50,24,3,2024-05-11,1322284.47,27715.53,NULL
1561,154,29,39,5,2024-01-23,702265.34,27734.66,20
1562,1077,108,17,2,2023-07-20,6739913.65,60086.35,12
1563,698,49,10,1,2024-04-12,891358.67,28641.33,5
1564,378,73,43,6,2022-06-25,674282.88,65717.12,1
1565,17,67,11,2,2023-12-09,2190211.62,9788.38,13
1566,863,34,21,3,2024-06-26,2164455.82,35544.18,14
1567,121,81,25,3,2023-08-01,3365940.40,134059.60,17
1568,250,79,38,5,2022-08-06,1469250.97,30749.03,1
1569,965,24,33,4,2023-08-20,1117995.94,32004.06,3
1570,1136,77,7,1,2022-11-04,1360546.26,39453.74,NULL
1571,61,78,16,2,2023-10-15,1444341.26,55658.74,17
1572,16,47,31,4,2023-11-12,2424785.61,175214.39,2
1573,952,11,29,4,2023-11-01,1086111.13,73888.87,10
1574,675,9,51,7,2024-02-25,868608.43,71391.57,NULL
1575,538,60,50,7,2023-10-21,4600318.30,199681.70,3
1576,1138,100,28,4,2022-05-18,7040740.92,359259.08,NULL
1577,466,62,42,5,2024-02-27,1045396.88,54603.12,NULL
1578,514,101,42,5,2023-08-11,9881977.64,618022.36,12
1579,763,39,53,7,2022-10-06,918167.87,81832.13,14
1580,881,13,33,4,2023-03-20,1309296.38,80703.62,13
1581,100,50,5,1,2022-10-12,1326021.18,23978.82,13
1582,910,25,17,2,2023-05-18,758218.98,1781.02,1
1583,399,45,24,3,2022-08-13,1069479.78,30520.22,16
1584,370,6,45,6,2024-04-05,702242.16,87757.84,10
1585,66,51,25,3,2023-10-11,1901647.74,48352.26,NULL
1586,671,40,33,4,2024-08-01,1082983.59,37016.41,NULL
1587,776,17,30,4,2023-04-25,820870.10,19129.90,NULL
1588,693,37,32,4,2024-11-11,1903195.69,96804.31,NULL
1589,793,36,1,1,2024-08-13,1230882.48,9117.52,NULL
1590,186,18,33,4,2024-08-27,805353.72,14646.28,14
1591,363,108,25,3,2023-11-13,6485517.57,314482.43,1
1592,259,75,20,3,2022-11-19,784469.21,15530.79,18
1593,734,5,43,6,2022-08-04,661045.77,58954.23,7
1594,463,55,21,3,2022-01-01,1067079.01,22920.99,11
1595,772,28,24,3,2024-05-16,976298.97,13701.03,NULL
1596,634,53,17,2,2023-11-08,839984.19,15.81,NULL
1597,445,16,12,2,2023-09-15,616549.14,23450.86,3
1598,772,82,16,2,2022-01-24,3782023.00,17977.00,12
1599,214,114,10,1,2023-06-14,20714415.68,285584.32,16
1600,857,1,33,4,2022-02-23,437515.12,22484.88,2
1601,152,64,21,3,2022-01-04,1565815.06,54184.94,15
1602,979,31,4,1,2022-03-16,1442859.96,7140.04,5
1603,283,79,6,1,2023-07-14,1486759.79,13240.21,3
1604,312,26,11,2,2022-10-15,4447247.23,152752.77,NULL
1605,1102,70,13,2,2022-09-07,1391980.73,8019.27,20
1606,1029,44,42,5,2022-07-18,1752289.78,97710.22,18
1607,1018,77,12,2,2024-11-17,1392190.18,7809.82,9
1608,63,81,39,5,2024-06-06,3374472.66,125527.34,NULL
1609,756,5,50,7,2024-05-12,684104.64,35895.36,NULL
1610,749,40,19,2,2023-07-14,1108344.04,11655.96,10
1611,328,27,33,4,2024-01-14,552433.49,27566.51,14
1612,1163,50,33,4,2023-02-27,1282054.41,67945.59,NULL
1613,917,71,42,5,2023-04-11,3696696.11,203303.89,19
1614,528,35,48,6,2022-08-10,2280122.49,169877.51,NULL
1615,9,8,16,2,2023-08-28,661243.60,18756.40,NULL
1616,13,49,42,5,2024-07-05,890178.37,29821.63,NULL
1617,107,31,14,2,2023-03-10,1423738.55,26261.45,NULL
1618,295,26,57,8,2024-03-02,4078443.57,521556.43,9
1619,809,78,19,2,2022-03-21,1486817.42,13182.58,17
1620,9,5,25,3,2024-01-27,710682.75,9317.25,NULL
1621,599,35,37,5,2024-10-28,2345658.85,104341.15,7
1622,925,44,20,3,2024-03-23,1771531.43,78468.57,3
1623,781,28,42,5,2023-11-14,928023.54,61976.46,1
1624,759,103,33,4,2024-02-07,15700251.52,299748.48,3
1625,441,79,55,7,2024-02-11,1415610.58,84389.42,12
1626,1087,71,47,6,2023-01-17,3525454.32,374545.68,2
1627,140,2,16,2,2022-06-17,483337.36,6662.64,NULL
1628,392,66,43,6,2023-04-10,1811106.70,138893.30,2
1629,25,30,17,2,2023-05-04,931491.79,18508.21,NULL
1630,74,2,30,4,2023-11-04,473198.93,16801.07,18
1631,419,18,33,4,2022-07-13,790924.77,29075.23,NULL
1632,232,69,58,8,2023-05-24,724677.91,75322.09,7
1633,135,12,7,1,2024-05-18,1239631.03,10368.97,12
1634,138,47,32,4,2024-08-08,2517099.62,82900.38,8
1635,1043,7,32,4,2024-02-25,805779.65,44220.35,2
1636,677,35,10,1,2023-07-28,2429614.29,20385.71,NULL
1637,14,72,45,6,2022-10-06,509790.00,40210.00,19
1638,455,9,33,4,2024-10-06,912555.65,27444.35,NULL
1639,615,25,11,2,2023-10-01,743730.81,16269.19,NULL
1640,17,75,25,3,2023-10-06,746393.71,53606.29,NULL
1641,238,72,24,3,2023-09-16,522968.38,27031.62,NULL
1642,126,3,13,2,2022-03-28,553758.06,6241.94,10
1643,107,79,24,3,2024-09-16,1476545.79,23454.21,14
1644,1188,54,50,7,2023-08-12,1350796.10,149203.90,15
1645,84,73,25,3,2023-04-10,698013.35,41986.65,20
1646,312,27,42,5,2024-06-23,561514.38,18485.62,NULL
1647,374,3,33,4,2024-04-20,530765.07,29234.93,12
1648,980,46,36,5,2022-07-21,1527672.59,72327.41,11
1649,197,30,7,1,2024-06-01,930851.06,19148.94,12
1650,428,85,33,4,2023-07-18,5515846.10,384153.90,11
1651,1025,42,17,2,2022-03-10,2100940.87,49059.13,3
1652,788,82,45,6,2023-09-28,3588998.14,211001.86,NULL
1653,47,15,49,6,2024-09-27,2231543.37,218456.63,5
1654,291,60,45,6,2024-08-06,4228967.45,571032.55,5
1655,81,70,19,2,2024-03-18,1378097.11,21902.89,10
1656,773,40,36,5,2022-10-09,1094790.72,25209.28,4
1657,416,66,25,3,2022-04-14,1831633.16,118366.84,NULL
1658,412,15,25,3,2022-01-02,2348130.47,101869.53,8
1659,909,73,1,1,2024-11-18,711371.57,28628.43,8
1660,571,76,19,2,2023-03-22,848280.54,1719.46,NULL
1661,538,65,4,1,2023-04-14,5905462.05,94537.95,1
1662,169,5,25,3,2023-01-28,670285.06,49714.94,NULL
1663,940,102,19,2,2024-11-23,6938319.37,61680.63,NULL
1664,181,29,53,7,2024-09-24,692035.90,37964.10,NULL
1665,416,64,24,3,2024-02-19,1507821.28,112178.72,NULL
1666,865,54,10,1,2024-05-01,1454551.91,45448.09,16
1667,202,54,24,3,2024-09-18,1412055.78,87944.22,8
1668,1078,108,20,3,2024-06-25,6412814.75,387185.25,13
1669,326,38,4,1,2023-09-01,664499.37,15500.63,NULL
1670,814,30,27,3,2023-03-21,906173.10,43826.90,NULL
1671,2,62,33,4,2024-08-04,1080051.78,19948.22,16
1672,312,77,25,3,2023-01-27,1370211.28,29788.72,18
1673,61,104,4,1,2023-11-25,4824043.81,75956.19,19
1674,144,94,6,1,2024-05-13,11338577.32,161422.68,18
1675,234,39,24,3,2022-11-12,943567.93,56432.07,20
1676,553,65,4,1,2024-08-16,5916100.62,83899.38,2
1677,35,62,31,4,2022-10-05,1066566.90,33433.10,17
1678,74,22,24,3,2024-06-21,1955610.61,94389.39,6
1679,388,25,7,1,2023-01-06,733052.36,26947.64,16
1680,41,102,33,4,2024-09-14,6871665.01,128334.99,NULL
1681,745,82,33,4,2024-09-11,3649181.46,150818.54,NULL
1682,568,79,10,1,2023-06-25,1445500.97,54499.03,13
1683,1010,43,33,4,2023-06-09,1426166.98,43833.02,13
1684,1125,112,32,4,2024-03-24,5813399.90,386600.10,10
1685,469,42,33,4,2024-09-28,2074772.67,75227.33,14
1686,614,33,57,8,2024-10-16,1640025.32,109974.68,17
1687,596,79,50,7,2024-08-22,1343068.70,156931.30,8
1688,882,107,54,7,2022-01-24,4044869.54,455130.46,2
1689,66,58,16,2,2023-10-01,3792227.23,7772.77,6
1690,402,70,50,7,2022-10-05,1251588.42,148411.58,9
1691,708,68,28,4,2023-01-14,2257996.40,42003.60,12
1692,79,70,7,1,2022-12-01,1363155.72,36844.28,NULL
1693,430,9,4,1,2023-04-22,914181.41,25818.59,NULL
1694,1007,84,48,6,2022-10-24,2843173.48,356826.52,8
1695,1180,7,33,4,2022-07-09,833901.66,16098.34,13
1696,705,2,51,7,2023-07-18,443772.36,46227.64,10
1697,165,50,19,2,2024-10-21,1345635.63,4364.37,4
1698,624,49,4,1,2024-09-23,918849.98,1150.02,NULL
1699,382,18,4,1,2022-06-13,816868.64,3131.36,NULL
1700,651,43,49,6,2024-10-24,1403834.19,66165.81,4
1701,869,17,6,1,2023-10-15,826820.23,13179.77,20
1702,869,15,51,7,2023-01-28,2324710.86,125289.14,11
1703,893,13,57,8,2022-05-20,1245529.59,144470.41,5
1704,858,68,54,7,2024-12-07,2172957.82,127042.18,17
1705,1087,105,51,7,2024-02-10,6562662.05,637337.95,12
1706,497,49,28,4,2024-08-26,870926.18,49073.82,9
1707,741,48,4,1,2022-08-04,2670983.09,79016.91,1
1708,530,3,42,5,2024-09-08,539754.48,20245.52,8
1709,174,68,52,7,2022-12-16,2130885.67,169114.33,4
1710,836,4,19,2,2024-08-13,597599.40,22400.60,NULL
1711,926,7,45,6,2024-03-20,818121.34,31878.66,17
1712,319,76,23,3,2023-02-11,818924.67,31075.33,NULL
1713,992,1,24,3,2023-09-16,455372.98,4627.02,12
1714,166,25,43,6,2023-01-26,669607.68,90392.32,13
1715,1067,51,42,5,2022-04-10,1855859.71,94140.29,NULL
1716,648,48,7,1,2022-09-02,2720057.93,29942.07,NULL
1717,422,79,42,5,2024-05-03,1436717.75,63282.25,NULL
1718,869,18,11,2,2024-11-22,815665.07,4334.93,2
1719,643,16,50,7,2022-08-06,612223.52,27776.48,18
1720,347,25,38,5,2024-10-22,719057.09,40942.91,NULL
1721,1072,38,38,5,2024-04-19,645589.14,34410.86,NULL
1722,981,110,33,4,2023-07-23,9133271.31,266728.69,16
1723,88,5,2,1,2024-02-02,692164.12,27835.88,NULL
1724,889,60,24,3,2024-10-22,4598457.72,201542.28,4
1725,940,29,2,1,2022-10-25,727649.30,2350.70,10
1726,745,51,13,2,2023-05-27,1941039.07,8960.93,14
1727,484,82,25,3,2022-10-17,3647891.49,152108.51,NULL
1728,493,45,43,6,2024-10-13,975557.01,124442.99,8
1729,763,25,50,7,2022-11-17,704516.61,55483.39,2
1730,287,27,7,1,2024-05-26,570929.21,9070.79,16
1731,448,4,21,3,2023-10-22,602707.32,17292.68,4
1732,606,19,24,3,2024-10-07,983607.97,66392.03,16
1733,513,50,6,1,2023-08-16,1299943.48,50056.52,18
1734,474,17,33,4,2023-08-21,820117.00,19883.00,NULL
1735,162,61,42,5,2024-03-23,7911206.06,588793.94,6
1736,119,77,23,3,2022-11-02,1354321.89,45678.11,NULL
1737,193,53,4,1,2023-05-04,822575.25,17424.75,18
1738,1195,45,6,1,2024-07-22,1080279.22,19720.78,NULL
1739,1067,84,46,6,2024-08-15,2924206.75,275793.25,6
1740,277,4,50,7,2023-06-11,546278.26,73721.74,4
1741,1095,10,33,4,2023-09-22,957525.66,62474.34,NULL
1742,499,38,14,2,2022-08-12,657347.76,22652.24,6
1743,849,27,42,5,2022-11-17,571728.14,8271.86,7
1744,1190,13,32,4,2024-03-02,1366606.69,23393.31,1
1745,873,108,22,3,2024-03-13,6641504.21,158495.79,NULL
1746,247,33,2,1,2023-07-09,1709512.30,40487.70,NULL
1747,116,79,4,1,2023-05-17,1453408.50,46591.50,11
1748,481,62,42,5,2024-03-28,1070622.19,29377.81,NULL
1749,316,28,33,4,2024-02-26,963923.65,26076.35,NULL
1750,378,9,42,5,2024-11-27,916270.97,23729.03,14
1751,218,23,53,7,2023-01-23,2625477.00,224523.00,20
1752,529,8,19,2,2023-05-04,671460.53,8539.47,2
1753,18,116,33,4,2023-10-25,6900677.68,499322.32,19
1754,627,77,24,3,2022-04-24,1383302.72,16697.28,NULL
1755,361,52,33,4,2024-03-21,1399886.28,100113.72,NULL
1756,1041,8,23,3,2023-03-14,654724.89,25275.11,5
1757,464,10,7,1,2022-03-06,993629.36,26370.64,NULL
1758,193,57,58,8,2024-04-26,2700544.61,99455.39,8
1759,481,36,9,1,2022-08-21,1200771.23,39228.77,6
1760,1133,35,13,2,2024-01-23,2422607.96,27392.04,NULL
1761,15,39,42,5,2023-11-03,982919.08,17080.92,NULL
1762,134,112,27,3,2022-10-10,6099665.34,100334.66,7
1763,134,115,28,4,2023-09-10,5262173.04,337826.96,NULL
1764,115,83,38,5,2024-09-27,2075053.00,124947.00,7
1765,655,23,19,2,2023-03-21,2740923.63,109076.37,13
1766,887,47,42,5,2024-08-08,2537852.80,62147.20,19
1767,134,58,19,2,2022-09-27,3705591.06,94408.94,10
1768,305,50,4,1,2022-10-09,1327853.98,22146.02,10
1769,1104,33,38,5,2023-02-24,1677184.94,72815.06,20
1770,77,78,19,2,2024-03-08,1456352.50,43647.50,20
1771,1136,6,57,8,2022-10-01,725231.38,64768.62,18
1772,1072,43,33,4,2024-11-27,1399596.82,70403.18,19
1773,865,25,24,3,2022-11-13,737436.94,22563.06,4
1774,1072,2,48,6,2024-05-05,451023.89,38976.11,NULL
1775,563,125,17,2,2024-07-14,17690616.37,309383.63,NULL
1776,529,46,33,4,2023-11-21,1581864.09,18135.91,NULL
1777,1197,17,47,6,2024-02-25,798554.10,41445.90,15
1778,804,42,4,1,2024-01-11,2143414.67,6585.33,NULL
1779,41,44,24,3,2023-08-24,1755676.94,94323.06,7
1780,754,65,60,8,2023-05-09,5644929.23,355070.77,NULL
1781,838,82,33,4,2024-07-10,3751612.06,48387.94,NULL
1782,542,121,42,5,2023-09-19,11759170.58,240829.42,15
1783,69,41,2,1,2024-11-18,1628634.08,21365.92,NULL
1784,354,84,24,3,2024-02-14,3021966.50,178033.50,10
1785,834,13,33,4,2022-07-08,1374519.96,15480.04,NULL
1786,163,21,4,1,2023-08-03,1826520.31,73479.69,NULL
1787,603,56,19,2,2022-11-23,2058863.05,41136.95,13
1788,100,110,39,5,2022-12-24,9067731.42,332268.58,10
1789,529,77,17,2,2024-04-04,1369915.85,30084.15,NULL
1790,456,79,4,1,2023-11-02,1473090.41,26909.59,4
1791,618,49,50,7,2024-03-14,818692.09,101307.91,13
1792,642,56,24,3,2024-11-20,2017463.50,82536.50,16
1793,767,68,57,8,2022-05-17,2083437.54,216562.46,12
1794,914,80,45,6,2024-01-25,1304186.93,145813.07,15
1795,974,36,25,3,2022-11-14,1192836.91,47163.09,20
1796,410,9,24,3,2023-04-25,918871.00,21129.00,2
1797,96,35,48,6,2024-06-12,2216423.06,233576.94,10
1798,704,49,42,5,2023-04-06,860358.90,59641.10,NULL
